id,qnum,topic,prompt,choices,answer_index,hint,explanation,difficulty_label,difficulty_level,created_at,updated_at
3314175a-75b1-47e1-8ad1-16a3f6e09a3b,315,생활 응급,심정지 환자 발생 시 자동심장충격기(AED) 패드 부착 위치로 올바른 것은? (성인 기준) (유형 20),"[""오른쪽 쇄골 아래와 왼쪽 젖꼭지 아래 겨드랑이 선"",""왼쪽 쇄골 아래와 오른쪽 젖꼭지 아래"",""가슴 중앙과 등 중앙"",""배꼽 위와 명치""]",0,심장의 전기 흐름(우상 -> 좌하)을 생각해보세요.,패드는 우측 쇄골 아래와 좌측 유두 아래 겨드랑이 선에 부착하여 심장에 전류가 대각선으로 흐르도록 해야 합니다.,보통,2,2025-12-02T08:41:47.266Z,2025-12-02T08:41:47.266Z
11af5442-2257-4c19-9470-8541b373136b,316,약물·의약품 안전,노인 환자가 여러 약물을 복용할 때 나타나는 '다약제 복용(Polypharmacy)'의 위험성으로 틀린 것은? (유형 20),"[""약물 상호작용 감소"",""낙상 위험 증가"",""인지 기능 저하"",""부작용 발생 확률 증가""]",0,약이 많아지면 서로 부딪힐 확률이 어떻게 될까요?,약물 개수가 늘어날수록 약물 간 상호작용의 위험은 기하급수적으로 증가합니다.,어려움,3,2025-12-02T08:41:47.266Z,2025-12-02T08:41:47.266Z
b04e0dc3-ce30-403c-ac5d-ac5ce37781f0,317,감염병·위생,결핵 의심 환자의 객담(가래) 검사 채취 시기로 가장 적절한 것은? (유형 20),"[""아침 기상 직후 첫 가래"",""식사 직후"",""자기 전"",""운동 후""]",0,밤새 농축된 병원균이 가장 많은 시간대입니다.,밤새 기관지 내에 고인 아침 첫 가래가 결핵균 검출률이 가장 높습니다.,보통,2,2025-12-02T08:41:47.266Z,2025-12-02T08:41:47.266Z
be0771e6-6fb2-4325-854d-b643dbb62c82,318,구강·눈·피부,화학 물질이 눈에 들어갔을 때 가장 우선적인 응급처치는? (유형 20),"[""즉시 흐르는 물로 15분 이상 세척"",""중화제 점안"",""눈을 비벼 물질 제거"",""안대를 하고 병원 이동""]",0,희석과 제거가 최우선입니다.,화학 화상은 즉시 다량의 흐르는 물이나 생리식염수로 15~20분 이상 세척하여 물질을 씻어내는 것이 시력 보존에 결정적입니다.,어려움,3,2025-12-02T08:41:47.266Z,2025-12-02T08:41:47.266Z
7179017f-1b63-40b9-9423-fb1530f83187,319,정신건강·생활습관,수면 무호흡증이 장기화될 경우 발생할 수 있는 합병증으로 거리가 먼 것은? (유형 20),"[""저혈압"",""고혈압"",""뇌졸중"",""심근경색""]",0,산소 부족은 교감신경을 항진시켜 혈관에 압력을 줍니다.,"수면 무호흡증은 교감신경 항진으로 혈압을 높여 고혈압, 심뇌혈관 질환의 위험을 증가시킵니다. 저혈압과는 거리가 멉니다.",보통,2,2025-12-02T08:41:47.266Z,2025-12-02T08:41:47.266Z
b67895bc-1452-4733-9564-1af744bba6a3,320,민간요법·오해,벌에 쏘였을 때 된장을 바르는 민간요법이 위험한 주된 이유는? (유형 20),"[""2차 세균 감염 위험"",""벌독의 흡수 촉진"",""통증 악화"",""알레르기 반응 감소""]",0,된장은 멸균된 약품이 아닙니다.,된장 등을 바르면 상처 부위를 통해 파상풍균 등 세균에 의한 2차 감염이 발생할 수 있어 매우 위험합니다.,어려움,3,2025-12-02T08:41:47.266Z,2025-12-02T08:41:47.266Z
74c36553-4307-4d25-bcf9-bd3203b4cf96,321,생활 응급,심정지 환자 발생 시 자동심장충격기(AED) 패드 부착 위치로 올바른 것은? (성인 기준) (유형 21),"[""오른쪽 쇄골 아래와 왼쪽 젖꼭지 아래 겨드랑이 선"",""왼쪽 쇄골 아래와 오른쪽 젖꼭지 아래"",""가슴 중앙과 등 중앙"",""배꼽 위와 명치""]",0,심장의 전기 흐름(우상 -> 좌하)을 생각해보세요.,패드는 우측 쇄골 아래와 좌측 유두 아래 겨드랑이 선에 부착하여 심장에 전류가 대각선으로 흐르도록 해야 합니다.,보통,2,2025-12-02T08:41:47.266Z,2025-12-02T08:41:47.266Z
b313be4d-0bf8-4470-b502-8861e4c8dacb,322,약물·의약품 안전,노인 환자가 여러 약물을 복용할 때 나타나는 '다약제 복용(Polypharmacy)'의 위험성으로 틀린 것은? (유형 21),"[""약물 상호작용 감소"",""낙상 위험 증가"",""인지 기능 저하"",""부작용 발생 확률 증가""]",0,약이 많아지면 서로 부딪힐 확률이 어떻게 될까요?,약물 개수가 늘어날수록 약물 간 상호작용의 위험은 기하급수적으로 증가합니다.,어려움,3,2025-12-02T08:41:47.266Z,2025-12-02T08:41:47.266Z
08dbd164-2b11-42cb-bbb4-bb47a9636bc1,323,감염병·위생,결핵 의심 환자의 객담(가래) 검사 채취 시기로 가장 적절한 것은? (유형 21),"[""아침 기상 직후 첫 가래"",""식사 직후"",""자기 전"",""운동 후""]",0,밤새 농축된 병원균이 가장 많은 시간대입니다.,밤새 기관지 내에 고인 아침 첫 가래가 결핵균 검출률이 가장 높습니다.,보통,2,2025-12-02T08:41:47.266Z,2025-12-02T08:41:47.266Z
74d71ef5-68f9-4846-883c-961ccb704de8,324,구강·눈·피부,화학 물질이 눈에 들어갔을 때 가장 우선적인 응급처치는? (유형 21),"[""즉시 흐르는 물로 15분 이상 세척"",""중화제 점안"",""눈을 비벼 물질 제거"",""안대를 하고 병원 이동""]",0,희석과 제거가 최우선입니다.,화학 화상은 즉시 다량의 흐르는 물이나 생리식염수로 15~20분 이상 세척하여 물질을 씻어내는 것이 시력 보존에 결정적입니다.,어려움,3,2025-12-02T08:41:47.266Z,2025-12-02T08:41:47.266Z
e18c2464-010d-4bf2-9481-022b9dc2b8d8,325,정신건강·생활습관,수면 무호흡증이 장기화될 경우 발생할 수 있는 합병증으로 거리가 먼 것은? (유형 21),"[""저혈압"",""고혈압"",""뇌졸중"",""심근경색""]",0,산소 부족은 교감신경을 항진시켜 혈관에 압력을 줍니다.,"수면 무호흡증은 교감신경 항진으로 혈압을 높여 고혈압, 심뇌혈관 질환의 위험을 증가시킵니다. 저혈압과는 거리가 멉니다.",보통,2,2025-12-02T08:41:47.266Z,2025-12-02T08:41:47.266Z
06b5a6ec-7f67-48f6-96fd-44c49fdc3b5e,326,민간요법·오해,벌에 쏘였을 때 된장을 바르는 민간요법이 위험한 주된 이유는? (유형 21),"[""2차 세균 감염 위험"",""벌독의 흡수 촉진"",""통증 악화"",""알레르기 반응 감소""]",0,된장은 멸균된 약품이 아닙니다.,된장 등을 바르면 상처 부위를 통해 파상풍균 등 세균에 의한 2차 감염이 발생할 수 있어 매우 위험합니다.,어려움,3,2025-12-02T08:41:47.266Z,2025-12-02T08:41:47.266Z
c57deda9-abd2-4fd7-8561-6dcd306f6fa1,327,생활 응급,심정지 환자 발생 시 자동심장충격기(AED) 패드 부착 위치로 올바른 것은? (성인 기준) (유형 22),"[""오른쪽 쇄골 아래와 왼쪽 젖꼭지 아래 겨드랑이 선"",""왼쪽 쇄골 아래와 오른쪽 젖꼭지 아래"",""가슴 중앙과 등 중앙"",""배꼽 위와 명치""]",0,심장의 전기 흐름(우상 -> 좌하)을 생각해보세요.,패드는 우측 쇄골 아래와 좌측 유두 아래 겨드랑이 선에 부착하여 심장에 전류가 대각선으로 흐르도록 해야 합니다.,보통,2,2025-12-02T08:41:47.266Z,2025-12-02T08:41:47.266Z
56794ec3-4598-4805-aab8-a4f29cf01879,328,약물·의약품 안전,노인 환자가 여러 약물을 복용할 때 나타나는 '다약제 복용(Polypharmacy)'의 위험성으로 틀린 것은? (유형 22),"[""약물 상호작용 감소"",""낙상 위험 증가"",""인지 기능 저하"",""부작용 발생 확률 증가""]",0,약이 많아지면 서로 부딪힐 확률이 어떻게 될까요?,약물 개수가 늘어날수록 약물 간 상호작용의 위험은 기하급수적으로 증가합니다.,어려움,3,2025-12-02T08:41:47.266Z,2025-12-02T08:41:47.266Z
37e49282-15b4-4468-9e84-f87eb0a20a33,329,감염병·위생,결핵 의심 환자의 객담(가래) 검사 채취 시기로 가장 적절한 것은? (유형 22),"[""아침 기상 직후 첫 가래"",""식사 직후"",""자기 전"",""운동 후""]",0,밤새 농축된 병원균이 가장 많은 시간대입니다.,밤새 기관지 내에 고인 아침 첫 가래가 결핵균 검출률이 가장 높습니다.,보통,2,2025-12-02T08:41:47.266Z,2025-12-02T08:41:47.266Z
3527709a-0d36-4916-ba9c-4a566a77a3f6,330,구강·눈·피부,화학 물질이 눈에 들어갔을 때 가장 우선적인 응급처치는? (유형 22),"[""즉시 흐르는 물로 15분 이상 세척"",""중화제 점안"",""눈을 비벼 물질 제거"",""안대를 하고 병원 이동""]",0,희석과 제거가 최우선입니다.,화학 화상은 즉시 다량의 흐르는 물이나 생리식염수로 15~20분 이상 세척하여 물질을 씻어내는 것이 시력 보존에 결정적입니다.,어려움,3,2025-12-02T08:41:47.266Z,2025-12-02T08:41:47.266Z
89b46cac-a9f6-4e35-aefe-9a09e9a1383b,331,정신건강·생활습관,수면 무호흡증이 장기화될 경우 발생할 수 있는 합병증으로 거리가 먼 것은? (유형 22),"[""저혈압"",""고혈압"",""뇌졸중"",""심근경색""]",0,산소 부족은 교감신경을 항진시켜 혈관에 압력을 줍니다.,"수면 무호흡증은 교감신경 항진으로 혈압을 높여 고혈압, 심뇌혈관 질환의 위험을 증가시킵니다. 저혈압과는 거리가 멉니다.",보통,2,2025-12-02T08:41:47.266Z,2025-12-02T08:41:47.266Z
5856795a-c5fd-4a48-bfb8-10023384bb73,332,민간요법·오해,벌에 쏘였을 때 된장을 바르는 민간요법이 위험한 주된 이유는? (유형 22),"[""2차 세균 감염 위험"",""벌독의 흡수 촉진"",""통증 악화"",""알레르기 반응 감소""]",0,된장은 멸균된 약품이 아닙니다.,된장 등을 바르면 상처 부위를 통해 파상풍균 등 세균에 의한 2차 감염이 발생할 수 있어 매우 위험합니다.,어려움,3,2025-12-02T08:41:47.266Z,2025-12-02T08:41:47.266Z
f6feff7b-36d8-431a-aa23-a9e70c8fc610,333,생활 응급,심정지 환자 발생 시 자동심장충격기(AED) 패드 부착 위치로 올바른 것은? (성인 기준) (유형 23),"[""오른쪽 쇄골 아래와 왼쪽 젖꼭지 아래 겨드랑이 선"",""왼쪽 쇄골 아래와 오른쪽 젖꼭지 아래"",""가슴 중앙과 등 중앙"",""배꼽 위와 명치""]",0,심장의 전기 흐름(우상 -> 좌하)을 생각해보세요.,패드는 우측 쇄골 아래와 좌측 유두 아래 겨드랑이 선에 부착하여 심장에 전류가 대각선으로 흐르도록 해야 합니다.,보통,2,2025-12-02T08:41:47.266Z,2025-12-02T08:41:47.266Z
bcea98e3-c515-4d7b-ad8c-a85c2fc92eda,334,약물·의약품 안전,노인 환자가 여러 약물을 복용할 때 나타나는 '다약제 복용(Polypharmacy)'의 위험성으로 틀린 것은? (유형 23),"[""약물 상호작용 감소"",""낙상 위험 증가"",""인지 기능 저하"",""부작용 발생 확률 증가""]",0,약이 많아지면 서로 부딪힐 확률이 어떻게 될까요?,약물 개수가 늘어날수록 약물 간 상호작용의 위험은 기하급수적으로 증가합니다.,어려움,3,2025-12-02T08:41:47.266Z,2025-12-02T08:41:47.266Z
66de1731-5d43-4571-ab54-34ac1030f325,335,감염병·위생,결핵 의심 환자의 객담(가래) 검사 채취 시기로 가장 적절한 것은? (유형 23),"[""아침 기상 직후 첫 가래"",""식사 직후"",""자기 전"",""운동 후""]",0,밤새 농축된 병원균이 가장 많은 시간대입니다.,밤새 기관지 내에 고인 아침 첫 가래가 결핵균 검출률이 가장 높습니다.,보통,2,2025-12-02T08:41:47.266Z,2025-12-02T08:41:47.266Z
b67c0a4d-d010-4969-883e-6f347f681dd0,336,구강·눈·피부,화학 물질이 눈에 들어갔을 때 가장 우선적인 응급처치는? (유형 23),"[""즉시 흐르는 물로 15분 이상 세척"",""중화제 점안"",""눈을 비벼 물질 제거"",""안대를 하고 병원 이동""]",0,희석과 제거가 최우선입니다.,화학 화상은 즉시 다량의 흐르는 물이나 생리식염수로 15~20분 이상 세척하여 물질을 씻어내는 것이 시력 보존에 결정적입니다.,어려움,3,2025-12-02T08:41:47.266Z,2025-12-02T08:41:47.266Z
da4091b4-759f-43ac-b436-de5e35839338,337,정신건강·생활습관,수면 무호흡증이 장기화될 경우 발생할 수 있는 합병증으로 거리가 먼 것은? (유형 23),"[""저혈압"",""고혈압"",""뇌졸중"",""심근경색""]",0,산소 부족은 교감신경을 항진시켜 혈관에 압력을 줍니다.,"수면 무호흡증은 교감신경 항진으로 혈압을 높여 고혈압, 심뇌혈관 질환의 위험을 증가시킵니다. 저혈압과는 거리가 멉니다.",보통,2,2025-12-02T08:41:47.266Z,2025-12-02T08:41:47.266Z
38f1f81b-87e2-42bb-8a9a-e20fd6083f4b,338,민간요법·오해,벌에 쏘였을 때 된장을 바르는 민간요법이 위험한 주된 이유는? (유형 23),"[""2차 세균 감염 위험"",""벌독의 흡수 촉진"",""통증 악화"",""알레르기 반응 감소""]",0,된장은 멸균된 약품이 아닙니다.,된장 등을 바르면 상처 부위를 통해 파상풍균 등 세균에 의한 2차 감염이 발생할 수 있어 매우 위험합니다.,어려움,3,2025-12-02T08:41:47.267Z,2025-12-02T08:41:47.267Z
b6a77092-c74e-466f-b7a1-85c17a44a38e,339,생활 응급,심정지 환자 발생 시 자동심장충격기(AED) 패드 부착 위치로 올바른 것은? (성인 기준) (유형 24),"[""오른쪽 쇄골 아래와 왼쪽 젖꼭지 아래 겨드랑이 선"",""왼쪽 쇄골 아래와 오른쪽 젖꼭지 아래"",""가슴 중앙과 등 중앙"",""배꼽 위와 명치""]",0,심장의 전기 흐름(우상 -> 좌하)을 생각해보세요.,패드는 우측 쇄골 아래와 좌측 유두 아래 겨드랑이 선에 부착하여 심장에 전류가 대각선으로 흐르도록 해야 합니다.,보통,2,2025-12-02T08:41:47.267Z,2025-12-02T08:41:47.267Z
e2659289-38c4-4b4b-8a5f-1d379b617d43,340,약물·의약품 안전,노인 환자가 여러 약물을 복용할 때 나타나는 '다약제 복용(Polypharmacy)'의 위험성으로 틀린 것은? (유형 24),"[""약물 상호작용 감소"",""낙상 위험 증가"",""인지 기능 저하"",""부작용 발생 확률 증가""]",0,약이 많아지면 서로 부딪힐 확률이 어떻게 될까요?,약물 개수가 늘어날수록 약물 간 상호작용의 위험은 기하급수적으로 증가합니다.,어려움,3,2025-12-02T08:41:47.267Z,2025-12-02T08:41:47.267Z
b5bf47e9-a4b5-47cf-8f85-79c64d3a5ab5,341,감염병·위생,결핵 의심 환자의 객담(가래) 검사 채취 시기로 가장 적절한 것은? (유형 24),"[""아침 기상 직후 첫 가래"",""식사 직후"",""자기 전"",""운동 후""]",0,밤새 농축된 병원균이 가장 많은 시간대입니다.,밤새 기관지 내에 고인 아침 첫 가래가 결핵균 검출률이 가장 높습니다.,보통,2,2025-12-02T08:41:47.267Z,2025-12-02T08:41:47.267Z
4dd56543-089b-49a4-8e5b-1524052472ad,342,구강·눈·피부,화학 물질이 눈에 들어갔을 때 가장 우선적인 응급처치는? (유형 24),"[""즉시 흐르는 물로 15분 이상 세척"",""중화제 점안"",""눈을 비벼 물질 제거"",""안대를 하고 병원 이동""]",0,희석과 제거가 최우선입니다.,화학 화상은 즉시 다량의 흐르는 물이나 생리식염수로 15~20분 이상 세척하여 물질을 씻어내는 것이 시력 보존에 결정적입니다.,어려움,3,2025-12-02T08:41:47.267Z,2025-12-02T08:41:47.267Z
d987fc72-05d2-4d6f-b205-51cf7e4549d7,343,정신건강·생활습관,수면 무호흡증이 장기화될 경우 발생할 수 있는 합병증으로 거리가 먼 것은? (유형 24),"[""저혈압"",""고혈압"",""뇌졸중"",""심근경색""]",0,산소 부족은 교감신경을 항진시켜 혈관에 압력을 줍니다.,"수면 무호흡증은 교감신경 항진으로 혈압을 높여 고혈압, 심뇌혈관 질환의 위험을 증가시킵니다. 저혈압과는 거리가 멉니다.",보통,2,2025-12-02T08:41:47.267Z,2025-12-02T08:41:47.267Z
b3ada9fa-e74c-4f6d-a81c-4606ece71668,344,민간요법·오해,벌에 쏘였을 때 된장을 바르는 민간요법이 위험한 주된 이유는? (유형 24),"[""2차 세균 감염 위험"",""벌독의 흡수 촉진"",""통증 악화"",""알레르기 반응 감소""]",0,된장은 멸균된 약품이 아닙니다.,된장 등을 바르면 상처 부위를 통해 파상풍균 등 세균에 의한 2차 감염이 발생할 수 있어 매우 위험합니다.,어려움,3,2025-12-02T08:41:47.267Z,2025-12-02T08:41:47.267Z
9cc2ed60-1aea-4ad7-b19a-3718c017812d,345,생활 응급,심정지 환자 발생 시 자동심장충격기(AED) 패드 부착 위치로 올바른 것은? (성인 기준) (유형 25),"[""오른쪽 쇄골 아래와 왼쪽 젖꼭지 아래 겨드랑이 선"",""왼쪽 쇄골 아래와 오른쪽 젖꼭지 아래"",""가슴 중앙과 등 중앙"",""배꼽 위와 명치""]",0,심장의 전기 흐름(우상 -> 좌하)을 생각해보세요.,패드는 우측 쇄골 아래와 좌측 유두 아래 겨드랑이 선에 부착하여 심장에 전류가 대각선으로 흐르도록 해야 합니다.,보통,2,2025-12-02T08:41:47.267Z,2025-12-02T08:41:47.267Z
c27c0aa2-f11f-470e-8a2d-0446c3f78944,346,약물·의약품 안전,노인 환자가 여러 약물을 복용할 때 나타나는 '다약제 복용(Polypharmacy)'의 위험성으로 틀린 것은? (유형 25),"[""약물 상호작용 감소"",""낙상 위험 증가"",""인지 기능 저하"",""부작용 발생 확률 증가""]",0,약이 많아지면 서로 부딪힐 확률이 어떻게 될까요?,약물 개수가 늘어날수록 약물 간 상호작용의 위험은 기하급수적으로 증가합니다.,어려움,3,2025-12-02T08:41:47.267Z,2025-12-02T08:41:47.267Z
e5b137a2-7b5d-43c8-8c1b-c6c1e4c7c744,347,감염병·위생,결핵 의심 환자의 객담(가래) 검사 채취 시기로 가장 적절한 것은? (유형 25),"[""아침 기상 직후 첫 가래"",""식사 직후"",""자기 전"",""운동 후""]",0,밤새 농축된 병원균이 가장 많은 시간대입니다.,밤새 기관지 내에 고인 아침 첫 가래가 결핵균 검출률이 가장 높습니다.,보통,2,2025-12-02T08:41:47.267Z,2025-12-02T08:41:47.267Z
11356154-8676-48a8-a2a3-fc1fedd8ebf7,348,구강·눈·피부,화학 물질이 눈에 들어갔을 때 가장 우선적인 응급처치는? (유형 25),"[""즉시 흐르는 물로 15분 이상 세척"",""중화제 점안"",""눈을 비벼 물질 제거"",""안대를 하고 병원 이동""]",0,희석과 제거가 최우선입니다.,화학 화상은 즉시 다량의 흐르는 물이나 생리식염수로 15~20분 이상 세척하여 물질을 씻어내는 것이 시력 보존에 결정적입니다.,어려움,3,2025-12-02T08:41:47.267Z,2025-12-02T08:41:47.267Z
5a373585-fc99-406d-9377-fb3f5bd89ea1,349,정신건강·생활습관,수면 무호흡증이 장기화될 경우 발생할 수 있는 합병증으로 거리가 먼 것은? (유형 25),"[""저혈압"",""고혈압"",""뇌졸중"",""심근경색""]",0,산소 부족은 교감신경을 항진시켜 혈관에 압력을 줍니다.,"수면 무호흡증은 교감신경 항진으로 혈압을 높여 고혈압, 심뇌혈관 질환의 위험을 증가시킵니다. 저혈압과는 거리가 멉니다.",보통,2,2025-12-02T08:41:47.267Z,2025-12-02T08:41:47.267Z
6e197005-11cd-4cda-8220-f0f16286c08a,350,민간요법·오해,벌에 쏘였을 때 된장을 바르는 민간요법이 위험한 주된 이유는? (유형 25),"[""2차 세균 감염 위험"",""벌독의 흡수 촉진"",""통증 악화"",""알레르기 반응 감소""]",0,된장은 멸균된 약품이 아닙니다.,된장 등을 바르면 상처 부위를 통해 파상풍균 등 세균에 의한 2차 감염이 발생할 수 있어 매우 위험합니다.,어려움,3,2025-12-02T08:41:47.267Z,2025-12-02T08:41:47.267Z
80494dad-802d-407e-8c79-a898f85c8718,351,생활 응급,심정지 환자 발생 시 자동심장충격기(AED) 패드 부착 위치로 올바른 것은? (성인 기준) (유형 26),"[""오른쪽 쇄골 아래와 왼쪽 젖꼭지 아래 겨드랑이 선"",""왼쪽 쇄골 아래와 오른쪽 젖꼭지 아래"",""가슴 중앙과 등 중앙"",""배꼽 위와 명치""]",0,심장의 전기 흐름(우상 -> 좌하)을 생각해보세요.,패드는 우측 쇄골 아래와 좌측 유두 아래 겨드랑이 선에 부착하여 심장에 전류가 대각선으로 흐르도록 해야 합니다.,보통,2,2025-12-02T08:41:47.267Z,2025-12-02T08:41:47.267Z
9288ccda-136c-4c3a-91fb-79c1e9cdfcad,352,약물·의약품 안전,노인 환자가 여러 약물을 복용할 때 나타나는 '다약제 복용(Polypharmacy)'의 위험성으로 틀린 것은? (유형 26),"[""약물 상호작용 감소"",""낙상 위험 증가"",""인지 기능 저하"",""부작용 발생 확률 증가""]",0,약이 많아지면 서로 부딪힐 확률이 어떻게 될까요?,약물 개수가 늘어날수록 약물 간 상호작용의 위험은 기하급수적으로 증가합니다.,어려움,3,2025-12-02T08:41:47.267Z,2025-12-02T08:41:47.267Z
6e2f2ea5-add3-4035-8bfc-a0a947268071,353,감염병·위생,결핵 의심 환자의 객담(가래) 검사 채취 시기로 가장 적절한 것은? (유형 26),"[""아침 기상 직후 첫 가래"",""식사 직후"",""자기 전"",""운동 후""]",0,밤새 농축된 병원균이 가장 많은 시간대입니다.,밤새 기관지 내에 고인 아침 첫 가래가 결핵균 검출률이 가장 높습니다.,보통,2,2025-12-02T08:41:47.267Z,2025-12-02T08:41:47.267Z
21b26b3f-4c7f-4a56-bb58-fcbd705c41d1,354,구강·눈·피부,화학 물질이 눈에 들어갔을 때 가장 우선적인 응급처치는? (유형 26),"[""즉시 흐르는 물로 15분 이상 세척"",""중화제 점안"",""눈을 비벼 물질 제거"",""안대를 하고 병원 이동""]",0,희석과 제거가 최우선입니다.,화학 화상은 즉시 다량의 흐르는 물이나 생리식염수로 15~20분 이상 세척하여 물질을 씻어내는 것이 시력 보존에 결정적입니다.,어려움,3,2025-12-02T08:41:47.267Z,2025-12-02T08:41:47.267Z
2859106a-5b0a-4c3a-81d3-de57909e493b,355,정신건강·생활습관,수면 무호흡증이 장기화될 경우 발생할 수 있는 합병증으로 거리가 먼 것은? (유형 26),"[""저혈압"",""고혈압"",""뇌졸중"",""심근경색""]",0,산소 부족은 교감신경을 항진시켜 혈관에 압력을 줍니다.,"수면 무호흡증은 교감신경 항진으로 혈압을 높여 고혈압, 심뇌혈관 질환의 위험을 증가시킵니다. 저혈압과는 거리가 멉니다.",보통,2,2025-12-02T08:41:47.267Z,2025-12-02T08:41:47.267Z
40aea3ce-5d61-42a1-83c3-cb0ccef087b7,356,민간요법·오해,벌에 쏘였을 때 된장을 바르는 민간요법이 위험한 주된 이유는? (유형 26),"[""2차 세균 감염 위험"",""벌독의 흡수 촉진"",""통증 악화"",""알레르기 반응 감소""]",0,된장은 멸균된 약품이 아닙니다.,된장 등을 바르면 상처 부위를 통해 파상풍균 등 세균에 의한 2차 감염이 발생할 수 있어 매우 위험합니다.,어려움,3,2025-12-02T08:41:47.267Z,2025-12-02T08:41:47.267Z
75eaf46d-9d5d-4481-a13a-8ff4b4c4e706,357,생활 응급,심정지 환자 발생 시 자동심장충격기(AED) 패드 부착 위치로 올바른 것은? (성인 기준) (유형 27),"[""오른쪽 쇄골 아래와 왼쪽 젖꼭지 아래 겨드랑이 선"",""왼쪽 쇄골 아래와 오른쪽 젖꼭지 아래"",""가슴 중앙과 등 중앙"",""배꼽 위와 명치""]",0,심장의 전기 흐름(우상 -> 좌하)을 생각해보세요.,패드는 우측 쇄골 아래와 좌측 유두 아래 겨드랑이 선에 부착하여 심장에 전류가 대각선으로 흐르도록 해야 합니다.,보통,2,2025-12-02T08:41:47.267Z,2025-12-02T08:41:47.267Z
90472f10-5a95-4875-ae45-2ed543e53378,358,약물·의약품 안전,노인 환자가 여러 약물을 복용할 때 나타나는 '다약제 복용(Polypharmacy)'의 위험성으로 틀린 것은? (유형 27),"[""약물 상호작용 감소"",""낙상 위험 증가"",""인지 기능 저하"",""부작용 발생 확률 증가""]",0,약이 많아지면 서로 부딪힐 확률이 어떻게 될까요?,약물 개수가 늘어날수록 약물 간 상호작용의 위험은 기하급수적으로 증가합니다.,어려움,3,2025-12-02T08:41:47.267Z,2025-12-02T08:41:47.267Z
9ac1824b-652d-48fe-8b38-ba6eaefdfdd1,359,감염병·위생,결핵 의심 환자의 객담(가래) 검사 채취 시기로 가장 적절한 것은? (유형 27),"[""아침 기상 직후 첫 가래"",""식사 직후"",""자기 전"",""운동 후""]",0,밤새 농축된 병원균이 가장 많은 시간대입니다.,밤새 기관지 내에 고인 아침 첫 가래가 결핵균 검출률이 가장 높습니다.,보통,2,2025-12-02T08:41:47.267Z,2025-12-02T08:41:47.267Z
65df4d84-4e2b-4c83-8a47-723d56c48959,360,구강·눈·피부,화학 물질이 눈에 들어갔을 때 가장 우선적인 응급처치는? (유형 27),"[""즉시 흐르는 물로 15분 이상 세척"",""중화제 점안"",""눈을 비벼 물질 제거"",""안대를 하고 병원 이동""]",0,희석과 제거가 최우선입니다.,화학 화상은 즉시 다량의 흐르는 물이나 생리식염수로 15~20분 이상 세척하여 물질을 씻어내는 것이 시력 보존에 결정적입니다.,어려움,3,2025-12-02T08:41:47.267Z,2025-12-02T08:41:47.267Z
87b572b6-857b-4501-ace4-7d28f45b5477,361,정신건강·생활습관,수면 무호흡증이 장기화될 경우 발생할 수 있는 합병증으로 거리가 먼 것은? (유형 27),"[""저혈압"",""고혈압"",""뇌졸중"",""심근경색""]",0,산소 부족은 교감신경을 항진시켜 혈관에 압력을 줍니다.,"수면 무호흡증은 교감신경 항진으로 혈압을 높여 고혈압, 심뇌혈관 질환의 위험을 증가시킵니다. 저혈압과는 거리가 멉니다.",보통,2,2025-12-02T08:41:47.267Z,2025-12-02T08:41:47.267Z
2aa2fdc7-ae39-48d9-905b-3323527adb0c,362,민간요법·오해,벌에 쏘였을 때 된장을 바르는 민간요법이 위험한 주된 이유는? (유형 27),"[""2차 세균 감염 위험"",""벌독의 흡수 촉진"",""통증 악화"",""알레르기 반응 감소""]",0,된장은 멸균된 약품이 아닙니다.,된장 등을 바르면 상처 부위를 통해 파상풍균 등 세균에 의한 2차 감염이 발생할 수 있어 매우 위험합니다.,어려움,3,2025-12-02T08:41:47.267Z,2025-12-02T08:41:47.267Z
59270e2a-ac02-46da-9644-87485e291310,363,생활 응급,심정지 환자 발생 시 자동심장충격기(AED) 패드 부착 위치로 올바른 것은? (성인 기준) (유형 28),"[""오른쪽 쇄골 아래와 왼쪽 젖꼭지 아래 겨드랑이 선"",""왼쪽 쇄골 아래와 오른쪽 젖꼭지 아래"",""가슴 중앙과 등 중앙"",""배꼽 위와 명치""]",0,심장의 전기 흐름(우상 -> 좌하)을 생각해보세요.,패드는 우측 쇄골 아래와 좌측 유두 아래 겨드랑이 선에 부착하여 심장에 전류가 대각선으로 흐르도록 해야 합니다.,보통,2,2025-12-02T08:41:47.267Z,2025-12-02T08:41:47.267Z
e04d35eb-80c5-4182-b690-99ad3c5d5a73,364,약물·의약품 안전,노인 환자가 여러 약물을 복용할 때 나타나는 '다약제 복용(Polypharmacy)'의 위험성으로 틀린 것은? (유형 28),"[""약물 상호작용 감소"",""낙상 위험 증가"",""인지 기능 저하"",""부작용 발생 확률 증가""]",0,약이 많아지면 서로 부딪힐 확률이 어떻게 될까요?,약물 개수가 늘어날수록 약물 간 상호작용의 위험은 기하급수적으로 증가합니다.,어려움,3,2025-12-02T08:41:47.267Z,2025-12-02T08:41:47.267Z
